01/01/2022,Cyril E King Airport,TIST,STT,2022-01-01T07:16:00+00:00,Luis Munoz Marin International,TJSJ,SJU,Air Cargo Carriers,SNC,381,2Q381,SNC381,18.3360608,-64.9722726,St. Thomas
01/01/2022,Blue Grass,KLEX,LEX,2022-01-01T06:14:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,3812,AM3812,AMX3812,38.0377615,-84.6026083,Lexington
01/01/2022,Bishop International Airport,KFNT,FNT,2022-01-01T06:13:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5642,AA5642,AAL5642,42.9637025,-83.7464346,Flint
01/01/2022,Tompkins County,KITH,ITH,2022-01-01T07:19:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,6156,AA6156,AAL6156,42.4910848,-76.458504,Ithaca
01/01/2022,Mc Ghee Tyson,KTYS,TYS,2022-01-01T06:24:00+00:00,Miami International Airport,KMIA,MIA,British Airways,BAW,5153,BA5153,BAW5153,35.810833,-83.993889,Alcoa
01/01/2022,Albany International,KALB,ALB,2022-01-01T05:33:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,440,AA440,AAL440,42.7479327,-73.8025607,Albany County
01/01/2022,Bemidji,KBJI,BJI,,Hector Field,KFAR,FAR,empty,,,,,47.5065728,-94.9336535,Bemidji
01/01/2022,Gerald R. Ford International,KGRR,GRR,2022-01-01T06:05:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,3641,AM3641,AMX3641,42.8824265,-85.524281,Grand Rapids
01/01/2022,Daytona Beach International Airport,KDAB,DAB,2022-01-01T06:08:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,3639,AM3639,AMX3639,29.1801685,-81.0597785,Daytona Beach International Airport
01/01/2022,Syracuse Hancock International Airport,KSYR,SYR,2022-01-01T05:57:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,530,AA530,AAL530,43.1139223,-76.1136982,Syracuse
01/01/2022,Lambert-St. Louis International,KSTL,STL,2022-01-01T08:02:00+00:00,Newark Liberty International,KEWR,EWR,United Airlines,UAL,4480,UA4480,UAL4480,38.7499379,-90.3748139,St. Louis
01/01/2022,Barnstable,KHYA,HYA,,Nantucket Memorial,KACK,ACK,Cape Air,KAP,7511,9K7511,KAP7511,41.6673379,-70.2847445,Hyannis
01/01/2022,Savannah/Hilton Head,KSAV,SAV,2022-01-01T06:05:00+00:00,Midway,KMDW,MDW,Southwest Airlines,SWA,834,WN834,SWA834,32.1294267,-81.2018521,Savannah
01/01/2022,South Bend Regional,KSBN,SBN,2022-01-01T06:23:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,5130,AM5130,AMX5130,41.7077167,-86.3158433,South Bend
01/01/2022,Emmet County,KPLN,PLN,2022-01-01T06:44:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Delta Air Lines,DAL,4283,DL4283,DAL4283,45.5714903,-84.7861834,Pellston
01/01/2022,Capital City,KLAN,LAN,2022-01-01T06:33:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Aeromexico,AMX,5404,AM5404,AMX5404,42.7751086,-84.5902134,Lansing
01/01/2022,Hector Field,KFAR,FAR,,Grand Forks,KGFK,GFK,empty,,,,,46.9218308,-96.8167025,Fargo
01/01/2022,Lubbock Preston Smith International,KLBB,LBB,2022-01-01T06:02:00+00:00,Love Field,KDAL,DAL,Southwest Airlines,SWA,3248,WN3248,SWA3248,33.6565685,-101.8222599,Lubbock
01/01/2022,Pensacola International Airport,KPNS,PNS,2022-01-01T05:43:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5353,AA5353,AAL5353,30.4737363,-87.186669,Northeast Pensacola
01/01/2022,Delta County Airport,KESC,ESC,2022-01-01T06:39:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Delta Air Lines,DAL,4261,DL4261,DAL4261,45.7181005,-87.0945542,Escanaba
01/01/2022,Evansville Regional Airport,KEVV,EVV,2022-01-01T06:12:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,5453,AM5453,AMX5453,38.0433641,-87.5271754,Evansville
01/01/2022,Simmons Nott,KEWN,EWN,2022-01-01T07:03:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5388,AA5388,AAL5388,35.0738759,-77.0420327,New Bern
01/01/2022,Rochester International Airport,KRST,RST,2022-01-01T05:55:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,4970,DL4970,DAL4970,43.91008,-92.4975809,Rochester
01/01/2022,Chippewa County,KCIU,CIU,2022-01-01T07:04:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Delta Air Lines,DAL,4254,DL4254,DAL4254,46.2577577,-84.4744174,Kincheloe
01/01/2022,Springfield-Branson Rg,KSGF,SGF,2022-01-01T06:13:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,4819,UA4819,UAL4819,37.244632,-93.3902647,Springfield
01/01/2022,Mid-Continent,KICT,ICT,2022-01-01T06:38:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,4622,AM4622,AMX4622,37.6508529,-97.4286988,Wichita
01/01/2022,Sharjah International Airport,KSHV,SHV,2022-01-01T06:03:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5392,AA5392,AAL5392,32.4544911,-93.8286552,Hollywood Avenue
01/01/2022,Metropolitan Airport,KCAE,CAE,2022-01-01T06:22:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,3765,AM3765,AMX3765,33.941917,-81.1220015,West Columbia
01/01/2022,University Park Airport,KUNV,SCE,,Chicago O'hare International,KORD,ORD,United Airlines,UAL,3918,UA3918,UAL3918,40.8513726,-77.8528108,State College
01/01/2022,Huntsville International - Carl T. Jones Field,KHSV,HSV,2022-01-01T05:47:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,5157,AM5157,AMX5157,34.6403329,-86.7756899,Huntsville
01/01/2022,Sawyer International,KSAW,MQT,2022-01-01T06:37:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Delta Air Lines,DAL,4330,DL4330,DAL4330,46.3497439,-87.3873273,Gwinn
01/01/2022,Dane County Regional,KMSN,MSN,2022-01-01T06:04:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,3447,AM3447,AMX3447,43.1390659,-89.3364128,Madison
01/01/2022,Tallahassee Regional Airport,KTLH,TLH,,Miami International Airport,KMIA,MIA,Iberia,IBE,4566,IB4566,IBE4566,30.3953418,-84.3450746,Tallahassee
01/01/2022,Des Moines International,KDSM,DSM,2022-01-01T08:55:00+00:00,Miami International Airport,KMIA,MIA,Qatar Airways,QTR,2845,QR2845,QTR2845,41.5341333,-93.6587958,Des Moines
01/01/2022,Quad-City,KMLI,MLI,2022-01-01T06:18:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,4523,AM4523,AMX4523,41.4496341,-90.5082706,Moline
01/01/2022,Central Illinois Regional Airport at Bloomington-Normal,KBMI,BMI,2022-01-01T06:10:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,4598,AM4598,AMX4598,40.4834497,-88.9142985,Bloomington
01/01/2022,Duluth International,KDLH,DLH,2022-01-01T06:12:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Aeromexico,AMX,3309,AM3309,AMX3309,46.8383667,-92.1800442,Duluth
01/01/2022,Gulfport-Biloxi International,KGPT,GPT,2022-01-01T06:09:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Korean Air,KAL,6898,KE6898,KAL6898,30.413145,-89.0727372,Gulfport
01/01/2022,Love Field,KDAL,DAL,2022-01-01T06:18:00+00:00,Los Angeles International,KLAX,LAX,Southwest Airlines,SWA,492,WN492,SWA492,32.8481029,-96.8512063,Dallas
01/01/2022,Jackson-evers,KJAN,JAN,2022-01-01T05:33:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Southwest Airlines,SWA,3159,WN3159,SWA3159,32.3122283,-90.0764217,Jackson
01/01/2022,"Columbus Metropolitan Airport
",KCSG,CSG,2022-01-01T06:25:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Korean Air,KAL,7172,KE7172,KAL7172,32.5181294,-84.9363708,Columbus
01/01/2022,Outagamie County,KATW,ATW,2022-01-01T06:01:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,4710,AA4710,AAL4710,44.2605,-88.5111,Appleton
01/01/2022,Adams Field Airport,KLIT,LIT,2022-01-01T06:17:00+00:00,Lambert-St. Louis International,KSTL,STL,Southwest Airlines,SWA,3290,WN3290,SWA3290,34.7307049,-92.2216531,Little Rock
01/01/2022,Isla Grande,TJIG,SIG,,Culebra,TJCP,CPX,Air Flamenco,WAF,1201,F41201,WAF1201,18.4557662,-66.0979534,San Juan
01/01/2022,Albemarle,KCHO,CHO,,Chicago O'hare International,KORD,ORD,United Airlines,UAL,3775,UA3775,UAL3775,38.1394877,-78.4516149,Bowen Loop
01/01/2022,Tri-cities Regional,KTRI,TRI,2022-01-01T07:28:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,6036,AA6036,AAL6036,36.4816731,-82.4077169,Tennessee 75
01/01/2022,Elmira Corning Regional,KELM,ELM,,Detroit Metropolitan Wayne County,KDTW,DTW,Korean Air,KAL,3412,KE3412,KAL3412,42.1607628,-76.8926215,Sing Sing Road
01/01/2022,Minot International Airport,KMOT,MOT,2022-01-01T07:04:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Aeromexico,AMX,3893,AM3893,AMX3893,48.2556712,-101.2882265,Minot
01/01/2022,MBS International,KMBS,MBS,2022-01-01T00:39:00+00:00,Miami International Airport,KMIA,MIA,Swift Air,SWQ,9844,WQ9844,SWQ9844,43.5386272,-84.0821024,Freeland
01/01/2022,Brainerd Lakes Regional,KBRD,BRD,2022-01-01T06:22:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,4287,DL4287,DAL4287,46.3930459,-94.1412635,Airport Road
01/01/2022,Eppley Airfield,KOMA,OMA,,Lambert-St. Louis International,KSTL,STL,Southwest Airlines,SWA,3112,WN3112,SWA3112,41.3014753,-95.8945207,East Omaha
01/01/2022,Oneida County,KRHI,RHI,2022-01-01T05:56:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,4277,DL4277,DAL4277,45.6262702,-89.4618453,Rhinelander
01/01/2022,Asheville Regional Airport,KAVL,AVL,2022-01-01T07:12:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5489,AA5489,AAL5489,35.4348962,-82.5378541,Terminal Drive
01/01/2022,Yellowstone Regional,KCOD,COD,,San Francisco International,KSFO,SFO,empty,,,,,44.5170669,-109.0227432,Cody
01/01/2022,Capital,KSPI,SPI,,Chicago O'hare International,KORD,ORD,United Airlines,UAL,3874,UA3874,UAL3874,39.8439165,-89.6783951,Springfield
01/01/2022,Eastern Iowa Airport,KCID,CID,2022-01-01T06:21:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,3416,AM3416,AMX3416,41.8863861,-91.7069754,Cedar Rapids
01/01/2022,Houghton County,KCMX,CMX,,Chicago O'hare International,KORD,ORD,United Airlines,UAL,5061,UA5061,UAL5061,47.1687043,-88.4941169,Airpark Boulevard
01/01/2022,Preston-glenn Field,KLYH,LYH,2022-01-01T09:09:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,6126,AA6126,AAL6126,37.3254655,-79.201476,Terminal Drive
01/01/2022,Benedum,KCKB,CKB,,Detroit Metropolitan Wayne County,KDTW,DTW,Delta Private Jets,DPJ,477,,DPJ477,39.2967239,-80.231201,Bridgeport
01/01/2022,Lafayette Regional,KLFT,LFT,2022-01-01T07:11:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,3951,AM3951,AMX3951,30.204875,-91.9888222,Lafayette
01/01/2022,Northwest Arkansas Regional,KXNA,XNA,2022-01-01T06:37:00+00:00,Miami International Airport,KMIA,MIA,American Airlines,AAL,3600,AA3600,AAL3600,36.2786587,-94.304294,Bentonville
01/01/2022,Chisholm,KHIB,HIB,,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,4259,DL4259,DAL4259,47.3921273,-92.8422038,Hibbing
01/01/2022,Albuquerque International,KABQ,ABQ,2022-01-01T05:12:00+00:00,Love Field,KDAL,DAL,Southwest Airlines,SWA,826,WN826,SWA826,35.0433333,-106.6129085,Albuquerque
01/01/2022,Martha's Vineyard,KMVY,MVY,,Logan International,KBOS,BOS,JetBlue Airways,JBU,5977,B65977,JBU5977,41.3892707,-70.6122055,West Tisbury
01/01/2022,Williamson County,KMWA,MWA,,Lambert-St. Louis International,KSTL,STL,American Airlines,AAL,8324,AA8324,AAL8324,37.7471237,-89.011177,Terminal Drive
01/01/2022,Quincy M Baldwin Field,KUIN,UIN,,Chicago O'hare International,KORD,ORD,American Airlines,AAL,8350,AA8350,AAL8350,39.9368871,-91.1941325,Quincy
01/01/2022,Tucson International Airport,KTUS,TUS,2022-01-01T06:03:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,2534,WN2534,SWA2534,32.1145102,-110.9392269,Tucson
01/01/2022,Tri-state/Milton,KHTS,HTS,2022-01-01T09:49:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,6065,AA6065,AAL6065,38.3693378,-82.5557309,Huntington
01/01/2022,Missoula International,KMSO,MSO,2022-01-01T06:32:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,2255,UA2255,UAL2255,46.918785,-114.0837478,Missoula
01/01/2022,Orlando Sanford International,KSFB,SFB,2022-01-01T07:28:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,empty,,,,,28.7759403,-81.2342879,Sanford
01/01/2022,Watertown,KART,ART,2022-01-01T06:09:00+00:00,Philadelphia International,KPHL,PHL,American Airlines,AAL,6090,AA6090,AAL6090,43.9941139,-76.0233306,Dexter
01/01/2022,NW Florida Beaches Int,KECP,ECP,2022-01-01T06:54:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,4798,AM4798,AMX4798,30.3548543,-85.7995134,Panama City
01/01/2022,Dougherty County,KABY,ABY,2022-01-01T07:23:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Korean Air,KAL,3535,KE3535,KAL3535,31.5322734,-84.1882636,Newton Road
01/01/2022,Plattsburgh International,KPBG,PBG,2022-01-01T07:53:00+00:00,Washington Dulles International,KIAD,IAD,United Airlines,UAL,5031,UA5031,UAL5031,44.6520597,-73.4679203,Plattsburgh
01/01/2022,Key Field,KMEI,MEI,2022-01-01T06:21:00+00:00,George Bush Intercontinental,KIAH,IAH,United Airlines,UAL,5201,UA5201,UAL5201,32.333547,-88.7451526,Mississippi
01/01/2022,Boise Air Terminal/Gowen Field,KBOI,BOI,2022-01-01T06:19:00+00:00,Seattle-Tacoma International,KSEA,SEA,Alaska Airlines,ASA,2246,AS2246,ASA2246,43.5658231,-116.222316,West Airport Way
01/01/2022,South Padre Is. International,KBRO,BRO,2022-01-01T07:01:00+00:00,George Bush Intercontinental,KIAH,IAH,Air Canada,ACA,4794,AC4794,ACA4794,25.9063266,-97.4269855,Brownsville
01/01/2022,Ogdensburg,KOGS,OGS,,Washington Dulles International,KIAD,IAD,United Airlines,UAL,5101,UA5101,UAL5101,44.6820927,-75.4768298,New York
01/01/2022,Salina,KSLN,SLN,,Yampa Valley,KHDN,HDN,empty,,,,,38.7787031,-97.6395955,Salina
01/01/2022,Central Wisconsin,KCWA,CWA,,Chicago O'hare International,KORD,ORD,United Airlines,UAL,3829,UA3829,UAL3829,44.784201,-89.67268,Mosinee
01/01/2022,Grand Island,KGRI,GRI,2022-01-01T07:47:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,3907,AA3907,AAL3907,40.9693717,-98.3185653,Grand Island
01/01/2022,Mathis Field,KSJT,SJT,2022-01-01T10:30:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,3069,AA3069,AAL3069,31.3572857,-100.5028459,San Angelo
01/01/2022,Molokai,PHMK,MKK,,Honolulu International,PHNL,HNL,Southern Airways Express,FDY,951,9X951,FDY951,21.1535674,-157.0963276,Hawaii
01/01/2022,Valdosta Regional Airport,KVLD,VLD,2022-01-01T07:16:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Korean Air,KAL,7054,KE7054,KAL7054,30.7891551,-83.2786564,Valdosta
01/01/2022,Corpus Christi International Airport,KCRP,CRP,2022-01-01T06:40:00+00:00,William P Hobby,KHOU,HOU,Southwest Airlines,SWA,10,WN10,SWA10,27.7724235,-97.5021829,Corpus Christi
01/01/2022,Eglin AFB,KVPS,VPS,2022-01-01T06:34:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,3405,AM3405,AMX3405,30.4954551,-86.5498464,Eglin Air Force Base
01/01/2022,Prescott,KPRC,PRC,,Denver International,KDEN,DEN,United Airlines,UAL,5127,UA5127,UAL5127,34.6501415,-112.4282583,Prescott
01/01/2022,Walla Walla,KALW,ALW,,Seattle-Tacoma International,KSEA,SEA,Qatar Airways,QTR,2001,QR2001,QTR2001,42.2162491,-83.3553642,West G Rogell Drive
01/01/2022,Rick Husband Amarillo International,KAMA,AMA,2022-01-01T06:46:00+00:00,Love Field,KDAL,DAL,Southwest Airlines,SWA,1862,WN1862,SWA1862,35.2181993,-101.7063897,Amarillo
01/01/2022,Valley International,KHRL,HRL,2022-01-01T06:40:00+00:00,William P Hobby,KHOU,HOU,Southwest Airlines,SWA,3101,WN3101,SWA3101,26.2234764,-97.6623631,Harlingen
01/01/2022,Trenton Mercer Airport,KTTN,TTN,2022-01-01T07:27:00+00:00,Orlando International,KMCO,MCO,Volaris,VOI,2368,Y42368,VOI2368,40.277001,-74.8180748,Ewing Township
01/01/2022,Ryan,KBTR,BTR,,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,4920,AM4920,AMX4920,30.5323599,-91.151461,Baton Rouge
01/01/2022,Kalamazoo/Battle Creek International,KAZO,AZO,2022-01-01T06:53:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Korean Air,KAL,3380,KE3380,KAL3380,42.2314382,-85.5512496,Portage
01/01/2022,Greater Peoria,KPIA,PIA,2022-01-01T07:00:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5193,AA5193,AAL5193,40.6655468,-89.6955242,Peoria
01/01/2022,Westmoreland County,KLBE,LBE,2022-01-01T07:02:00+00:00,Orlando International,KMCO,MCO,Spirit Airlines,NKS,863,NK863,NKS863,40.2723716,-79.4055182,Aviation Lane
01/01/2022,Culebra,TJCP,CPX,2022-01-01T08:20:00+00:00,Luis Munoz Marin International,TJSJ,SJU,United Airlines,UAL,6533,UA6533,UAL6533,18.3124647,-65.3038902,Culebra
01/01/2022,Mobile Regional Airport,KMOB,MOB,,Dallas/Fort Worth International,KDFW,DFW,Gulf Air,GFA,6800,GF6800,GFA6800,30.6924859,-88.2455489,Bates
01/01/2022,El Paso International Airport,KELP,ELP,2022-01-01T05:53:00+00:00,George Bush Intercontinental,KIAH,IAH,Air Canada,ACA,4553,AC4553,ACA4553,31.8053354,-106.3824345,East El Paso
01/01/2022,Alexandria International,KAEX,AEX,2022-01-01T07:03:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5631,AA5631,AAL5631,31.3256775,-92.5489772,Alexandria
01/01/2022,Eugene,KEUG,EUG,,Denver International,KDEN,DEN,United Airlines,UAL,663,UA663,UAL663,44.1217811,-123.2159003,Eugene
01/01/2022,Florence,KFLO,FLO,2022-01-01T07:28:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,6216,AA6216,AAL6216,34.1931906,-79.7281922,Florence
01/01/2022,Gallatin Field,KBZN,BZN,2022-01-01T07:26:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Alaska Airlines,ASA,6296,AS6296,ASA6296,45.7784043,-111.1612273,Belgrade
01/01/2022,San Luis County Regional Airport,KSBP,SBP,2022-01-01T05:31:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,5676,UA5676,UAL5676,35.2375629,-120.642026,San Luis Obispo
01/01/2022,Pangborn Field,KEAT,EAT,2022-01-01T06:10:00+00:00,Seattle-Tacoma International,KSEA,SEA,Qatar Airways,QTR,2014,QR2014,QTR2014,47.4045104,-120.2102355,East Wenatchee
01/01/2022,Helena,KHLN,HLN,,Denver International,KDEN,DEN,United Airlines,UAL,4993,UA4993,UAL4993,46.6095791,-111.9902266,Helena
01/01/2022,Barkley Regional,KPAH,PAH,2022-01-01T07:44:00+00:00,Chicago O'hare International,KORD,ORD,United Airlines,UAL,5121,UA5121,UAL5121,37.0612439,-88.7675112,West Paducah
01/01/2022,Arcata,KACV,ACV,2022-01-01T05:45:00+00:00,Sky Harbor International,KPHX,PHX,American Airlines,AAL,3019,AA3019,AAL3019,40.9709197,-124.1065825,McKinleyville
01/01/2022,Santa Fe,KSAF,SAF,2022-01-01T08:41:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,2986,AA2986,AAL2986,35.6182563,-106.0845315,Santa Fe
01/01/2022,Mudhole Smith,PACV,CDV,,Ted Stevens Anchorage International Airport,PANC,ANC,ACE Air Cargo,AER,42,KO42,AER42,60.4943809,-145.4721527,Alaska
01/01/2022,Yakutat,PAYA,YAK,,Ted Stevens Anchorage International Airport,PANC,ANC,ACE Air Cargo,AER,41,KO41,AER41,59.5078849,-139.6683044,Yakutat
01/01/2022,Santa Barbara Metropolitan Area,KSBA,SBA,2022-01-01T05:38:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,376,UA376,UAL376,34.4271935,-119.8398835,Santa Barbara
01/01/2022,Bellingham,KBLI,BLI,2022-01-01T05:27:00+00:00,Seattle-Tacoma International,KSEA,SEA,American Airlines,AAL,7542,AA7542,AAL7542,48.7955792,-122.5330643,Bellingham
01/01/2022,Industrial,KROW,ROW,2022-01-01T06:38:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,3271,AA3271,AAL3271,33.3024659,-104.525764,Roswell
01/01/2022,White River,KLEB,LEB,,Logan International,KBOS,BOS,JetBlue Airways,JBU,5167,B65167,JBU5167,43.6249449,-72.3086409,West Lebanon
01/01/2022,Knox County Regional,KRKD,RKD,,Logan International,KBOS,BOS,JetBlue Airways,JBU,5160,B65160,JBU5160,44.061802,-69.094305,Owls Head
01/01/2022,Provincetown,KPVC,PVC,,Logan International,KBOS,BOS,JetBlue Airways,JBU,5175,B65175,JBU5175,42.0760536,-70.2169647,Provincetown
01/01/2022,Rogue Valley International - Medford Airport,KMFR,MFR,2022-01-01T05:47:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,1144,UA1144,UAL1144,42.3684768,-122.8740386,Medford
01/01/2022,Dickinson,KDIK,DIK,,Denver International,KDEN,DEN,United Airlines,UAL,4917,UA4917,UAL4917,46.8016664,-102.7928843,Dickinson
01/01/2022,Joplin Regional,KJLN,JLN,2022-01-01T08:17:00+00:00,Chicago O'hare International,KORD,ORD,United Airlines,UAL,5074,UA5074,UAL5074,37.1575987,-94.50199,Joplin
01/01/2022,Jamestown,KJMS,JMS,,Denver International,KDEN,DEN,United Airlines,UAL,5045,UA5045,UAL5045,46.9263458,-98.6790695,Jamestown
01/01/2022,Meadows Field,KBFL,BFL,2022-01-01T05:35:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,5839,UA5839,UAL5839,35.4356948,-119.0575014,Bakersfield
01/01/2022,Nez Perce County Rgnl,KLWS,LWS,2022-01-01T06:48:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,4766,UA4766,UAL4766,46.3772659,-117.0111541,Lewiston
01/01/2022,Pullman-Moscow Regional Airport,KPUW,PUW,,Seattle-Tacoma International,KSEA,SEA,American Airlines,AAL,7507,AA7507,AAL7507,46.7441801,-117.1141262,Washington
01/01/2022,Williams Gateway,KIWA,AZA,,Capital,KSPI,SPI,Allegiant Air,AAY,1392,G41392,AAY1392,33.3089787,-111.6559352,Mesa
01/01/2022,Vero Beach Municipal,KVRB,VRB,,Buffalo Niagara International,KBUF,BUF,NetJets Aviation,EJA,601,1I601,EJA601,27.653892,-80.4172657,Vero Beach
01/01/2022,Easterwood Field,KCLL,CLL,,George Bush Intercontinental,KIAH,IAH,Air New Zealand,ANZ,9753,NZ9753,ANZ9753,30.5936801,-96.3666053,College Station
01/01/2022,Yakima Air Terminal,KYKM,YKM,2022-01-01T05:30:00+00:00,Seattle-Tacoma International,KSEA,SEA,American Airlines,AAL,7516,AA7516,AAL7516,46.5690859,-120.5392971,Yakima
01/01/2022,Golden Triangle Reg.,KGTR,GTR,,Hartsfield-jackson Atlanta International,KATL,ATL,Delta Air Lines,DAL,5316,DL5316,DAL5316,33.4515977,-88.5875147,Columbus
01/01/2022,Glynco Jetport,KBQK,BQK,2022-01-01T08:03:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Delta Air Lines,DAL,4688,DL4688,DAL4688,31.2548331,-81.4669111,Brunswick
01/01/2022,Tri-cities,KPSC,PSC,,Denver International,KDEN,DEN,United Airlines,UAL,5788,UA5788,UAL5788,46.2631697,-119.1175903,Pasco
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,2022-01-01T05:54:00+00:00,Denver International,KDEN,DEN,Air Canada,ACA,4002,AC4002,ACA4002,33.8303194,-116.5070468,Palm Springs
01/01/2022,Laredo International Airport,KLRD,LRD,,George Bush Intercontinental,KIAH,IAH,Copa Airlines,CMP,1554,CM1554,CMP1554,27.5430371,-99.4621496,Laredo
01/01/2022,Mc Allen Miller International,KMFE,MFE,2022-01-01T07:16:00+00:00,George Bush Intercontinental,KIAH,IAH,Air Canada,ACA,5747,AC5747,ACA5747,26.1770587,-98.2391389,McAllen
01/01/2022,Sioux Gateway,KSUX,SUX,2022-01-01T08:03:00+00:00,Chicago O'hare International,KORD,ORD,United Airlines,UAL,5200,UA5200,UAL5200,42.4008903,-96.3787307,Sioux City
01/01/2022,Campbell County,KGCC,GCC,,Denver International,KDEN,DEN,United Airlines,UAL,5203,UA5203,UAL5203,44.3486031,-105.5377317,Gillette
01/01/2022,Pulliam Field,KFLG,FLG,,Aspen,KASE,ASE,empty,,,,,35.1402957,-111.6710476,Flagstaff
01/01/2022,Tyler Pounds Regional Airport,KTYR,TYR,2022-01-01T10:47:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Alaska Airlines,ASA,4438,AS4438,ASA4438,32.3511258,-95.4096293,Tyler
01/01/2022,Elko Regional,KEKO,EKO,,Salt Lake City International,KSLC,SLC,Delta Air Lines,DAL,4332,DL4332,DAL4332,40.8274959,-115.7864736,Elko
01/01/2022,Gunnison,KGUC,GUC,,Eagle County,KEGE,EGE,Flexjet,LXJ,596,LXJ596,LXJ596,38.5371548,-106.935603,Colorado
01/01/2022,Sweetwater County,KRKS,RKS,2022-01-01T11:19:00+00:00,Eagle County,KEGE,EGE,Flexjet,LXJ,588,LXJ588,LXJ588,41.5988254,-109.0718882,Rock Springs
01/01/2022,New Haven,KHVN,HVN,,Palm Beach International Airport,KPBI,PBI,empty,,,,,41.2634247,-72.8863876,New Haven
01/01/2022,Sitka,PASI,SIT,,Boundary Bay,PAJN,JNU,Alaska Airlines,ASA,73,AS73,ASA73,57.052645,-135.3655184,Sitka
